AERONET Data Download (Version 3 Direct Moon)
AERONET Version 3
Version 3: Lunar AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Measurement_Type(solar or lunar),Solar_Zenith_Angle(Degrees),Lunar_Zenith_Angle(Degrees),Optical_Air_Mass,Lunar_Phase_Angle(Degrees),Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,07:03:2026,07:15:47,66,66.302627,0.014584,0.079136,0.082040,-999.000000,-999.000000,0.089401,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.101270,-999.000000,-999.000000,0.108471,-999.000000,-999.000000,-999.000000,-999.000000,0.827633,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000780,0.002049,0.000396,-999.000000,-999.000000,0.000878,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001460,-999.000000,-999.000000,0.001737,-999.000000,-999.000000,-999.000000,-999.000000,0.002301,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.407518,0.537575,0.444951,0.382251,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,72.680608,3.326632,45.797739,11.900000,320.112474,0.173076,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:20:47,66,66.306100,0.014194,0.081699,0.084611,-999.000000,-999.000000,0.091764,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.103857,-999.000000,-999.000000,0.109694,-999.000000,-999.000000,-999.000000,-999.000000,0.817662,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000156,0.000664,0.000164,-999.000000,-999.000000,0.000725,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001082,-999.000000,-999.000000,0.001292,-999.000000,-999.000000,-999.000000,-999.000000,0.005710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.384254,0.427925,0.415934,0.372294,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,71.875966,3.186489,45.829688,11.700000,320.114518,0.173077,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:25:47,66,66.309572,0.014430,0.083724,0.086634,-999.000000,-999.000000,0.093982,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.105528,-999.000000,-999.000000,0.111951,-999.000000,-999.000000,-999.000000,-999.000000,0.815726,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000646,0.000260,0.000317,-999.000000,-999.000000,0.000843,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000963,-999.000000,-999.000000,0.001142,-999.000000,-999.000000,-999.000000,-999.000000,0.006833,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.375586,0.462411,0.404454,0.358013,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,71.080601,3.059546,45.861360,11.600000,320.116562,0.173077,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:30:47,66,66.313044,0.014605,0.086146,0.089249,-999.000000,-999.000000,0.096544,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.108447,-999.000000,-999.000000,0.114008,-999.000000,-999.000000,-999.000000,-999.000000,0.811072,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000073,0.000823,0.000237,-999.000000,-999.000000,0.000819,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000694,-999.000000,-999.000000,0.001547,-999.000000,-999.000000,-999.000000,-999.000000,0.009677,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.362500,0.391360,0.388045,0.353757,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,70.294866,2.944129,45.892757,11.500000,320.118606,0.173078,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:35:47,66,66.316516,0.014549,0.088403,0.091452,-999.000000,-999.000000,0.097991,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.110809,-999.000000,-999.000000,0.116455,-999.000000,-999.000000,-999.000000,-999.000000,0.814822,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000618,0.000333,0.000741,-999.000000,-999.000000,0.000522,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000750,-999.000000,-999.000000,0.001416,-999.000000,-999.000000,-999.000000,-999.000000,0.008466,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.361241,0.388894,0.404212,0.349499,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,69.519126,2.838839,45.923884,11.500000,320.120650,0.173079,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:40:47,66,66.319988,0.014078,0.089708,0.092478,-999.000000,-999.000000,0.099923,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.112724,-999.000000,-999.000000,0.117672,-999.000000,-999.000000,-999.000000,-999.000000,0.822810,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000429,0.000659,0.000691,-999.000000,-999.000000,0.000313,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000648,-999.000000,-999.000000,0.000733,-999.000000,-999.000000,-999.000000,-999.000000,0.012528,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.360702,0.336211,0.385278,0.359706,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,68.753758,2.742494,45.954743,11.500000,320.122695,0.173080,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:45:47,66,66.323461,0.014394,0.092234,0.095011,-999.000000,-999.000000,0.102063,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.114211,-999.000000,-999.000000,0.120093,-999.000000,-999.000000,-999.000000,-999.000000,0.830325,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000541,0.000834,0.000335,-999.000000,-999.000000,0.000783,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001119,-999.000000,-999.000000,0.002262,-999.000000,-999.000000,-999.000000,-999.000000,0.013375,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.346843,0.393054,0.378876,0.334457,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,67.999149,2.654091,45.985338,11.700000,320.124739,0.173081,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:50:47,66,66.326933,0.014195,0.095345,0.097919,-999.000000,-999.000000,0.104860,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.117006,-999.000000,-999.000000,0.123783,-999.000000,-999.000000,-999.000000,-999.000000,0.825650,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000284,0.000834,0.000876,-999.000000,-999.000000,0.000302,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000233,-999.000000,-999.000000,0.000528,-999.000000,-999.000000,-999.000000,-999.000000,0.006710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.344442,0.440583,0.383372,0.323716,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,67.255697,2.572775,46.015673,12.000000,320.126783,0.173082,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,07:55:47,66,66.330405,0.013672,0.095927,0.099156,-999.000000,-999.000000,0.105704,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.118595,-999.000000,-999.000000,0.123512,-999.000000,-999.000000,-999.000000,-999.000000,0.806172,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000389,0.000473,0.000815,-999.000000,-999.000000,0.000372,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001928,-999.000000,-999.000000,0.002172,-999.000000,-999.000000,-999.000000,-999.000000,0.006917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.330712,0.317874,0.367050,0.325923,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,66.523812,2.497808,46.045751,12.100000,320.128827,0.173083,07:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:00:47,66,66.333877,0.013427,0.098312,0.100734,-999.000000,-999.000000,0.108130,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.120820,-999.000000,-999.000000,0.126856,-999.000000,-999.000000,-999.000000,-999.000000,0.785217,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000993,0.000368,0.000733,-999.000000,-999.000000,0.000756,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001622,-999.000000,-999.000000,0.002718,-999.000000,-999.000000,-999.000000,-999.000000,0.005088,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.341636,0.381497,0.372328,0.330396,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,65.803914,2.428557,46.075576,12.100000,320.130871,0.173083,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:05:47,66,66.337350,0.013807,0.100218,0.103337,-999.000000,-999.000000,0.110019,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.122540,-999.000000,-999.000000,0.128343,-999.000000,-999.000000,-999.000000,-999.000000,0.786101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000565,0.000894,0.000439,-999.000000,-999.000000,0.000415,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000792,-999.000000,-999.000000,0.001525,-999.000000,-999.000000,-999.000000,-999.000000,0.008144,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.322483,0.362101,0.359573,0.310113,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,65.096436,2.364468,46.105152,12.100000,320.132915,0.173084,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:10:47,66,66.340822,0.013924,0.106257,0.104576,-999.000000,-999.000000,0.111521,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.123155,-999.000000,-999.000000,0.129314,-999.000000,-999.000000,-999.000000,-999.000000,0.786674,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000630,0.014452,0.001035,-999.000000,-999.000000,0.000390,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000666,-999.000000,-999.000000,0.002067,-999.000000,-999.000000,-999.000000,-999.000000,0.007670,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.312483,0.381935,0.342926,0.297089,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,64.401820,2.305064,46.134484,12.200000,320.134959,0.173085,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:15:47,66,66.344294,0.013467,0.103655,0.106272,-999.000000,-999.000000,0.113483,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.126128,-999.000000,-999.000000,0.132723,-999.000000,-999.000000,-999.000000,-999.000000,0.768874,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000779,0.000294,0.000665,-999.000000,-999.000000,0.000824,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000949,-999.000000,-999.000000,0.000560,-999.000000,-999.000000,-999.000000,-999.000000,0.004929,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.327884,0.398909,0.363203,0.311380,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,63.720519,2.249922,46.163575,12.200000,320.137003,0.173086,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:20:47,66,66.347766,0.013876,0.104898,0.108368,-999.000000,-999.000000,0.114903,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.127114,-999.000000,-999.000000,0.133519,-999.000000,-999.000000,-999.000000,-999.000000,0.755497,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001046,0.000383,0.000573,-999.000000,-999.000000,0.000501,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002162,-999.000000,-999.000000,0.001897,-999.000000,-999.000000,-999.000000,-999.000000,0.009549,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.308370,0.384738,0.348062,0.290311,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,63.052998,2.198673,46.192430,12.300000,320.139047,0.173087,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:25:47,66,66.351238,0.013649,0.105991,0.109487,-999.000000,-999.000000,0.116649,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.128789,-999.000000,-999.000000,0.134459,-999.000000,-999.000000,-999.000000,-999.000000,0.742843,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000527,0.000828,0.001287,-999.000000,-999.000000,0.000697,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000361,-999.000000,-999.000000,0.003763,-999.000000,-999.000000,-999.000000,-999.000000,0.005596,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.304549,0.337168,0.331404,0.295034,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,62.399729,2.150992,46.221054,12.300000,320.141091,0.173088,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:30:47,66,66.354711,0.013429,0.108521,0.111735,-999.000000,-999.000000,0.118753,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.131303,-999.000000,-999.000000,0.138750,-999.000000,-999.000000,-999.000000,-999.000000,0.748664,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000728,0.000649,0.000258,-999.000000,-999.000000,0.000392,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000802,-999.000000,-999.000000,0.001356,-999.000000,-999.000000,-999.000000,-999.000000,0.004258,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.317171,0.431727,0.358214,0.293448,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,61.761196,2.106591,46.249450,12.500000,320.143136,0.173089,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:35:47,66,66.358183,0.013285,0.110338,0.113768,-999.000000,-999.000000,0.120203,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.132451,-999.000000,-999.000000,0.139853,-999.000000,-999.000000,-999.000000,-999.000000,0.732667,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000227,0.000650,0.001462,-999.000000,-999.000000,0.000785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002144,-999.000000,-999.000000,0.002044,-999.000000,-999.000000,-999.000000,-999.000000,0.001783,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.302496,0.425542,0.348100,0.276739,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,61.137889,2.065214,46.277624,12.500000,320.145180,0.173090,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:40:47,66,66.361655,0.013567,0.111779,0.115069,-999.000000,-999.000000,0.121597,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.134483,-999.000000,-999.000000,0.139740,-999.000000,-999.000000,-999.000000,-999.000000,0.734906,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000650,0.002414,0.001115,-999.000000,-999.000000,0.000970,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001785,-999.000000,-999.000000,0.001153,-999.000000,-999.000000,-999.000000,-999.000000,0.002115,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.291500,0.300070,0.326641,0.283890,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,60.530308,2.026634,46.305580,12.400000,320.147224,0.173090,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:45:47,66,66.365127,0.012898,0.113416,0.116306,-999.000000,-999.000000,0.123258,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.135904,-999.000000,-999.000000,0.141476,-999.000000,-999.000000,-999.000000,-999.000000,0.735424,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000802,0.000838,0.000584,-999.000000,-999.000000,0.000475,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000812,-999.000000,-999.000000,0.000649,-999.000000,-999.000000,-999.000000,-999.000000,0.011044,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.291986,0.314434,0.322474,0.283253,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,59.938959,1.990647,46.333324,12.300000,320.149268,0.173091,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,08:50:47,66,66.368600,0.014819,0.115430,0.118837,-999.000000,-999.000000,0.124506,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.137598,-999.000000,-999.000000,0.143260,-999.000000,-999.000000,-999.000000,-999.000000,0.731804,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000768,0.000415,0.000904,-999.000000,-999.000000,0.000733,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000792,-999.000000,-999.000000,0.003092,-999.000000,-999.000000,-999.000000,-999.000000,0.001551,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.281027,0.315593,0.328575,0.267472,-999.000000,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,lunar,-999.000000,59.364354,1.957072,46.360860,12.200000,320.151312,0.173092,08:03:2026,7,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,-999.,-999.,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
