AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Pawan_Gupta; PI Email=pawan.gupta@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
UCSB,07:03:2026,19:06:38,66,66.796273,0.011583,0.052797,0.059472,-999.000000,-999.000000,0.065383,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.074545,-999.000000,-999.000000,0.078535,-999.000000,-999.000000,0.084125,0.079798,0.673042,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000168,0.000795,0.000769,-999.000000,-999.000000,0.001375,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000425,-999.000000,-999.000000,0.000593,-999.000000,-999.000000,0.000514,0.001065,0.006567,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.412304,0.437667,0.429507,0.409776,0.085111,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,42.208967,1.348722,24.700000,320.403083,0.173199,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:11:38,66,66.799745,0.012002,0.054402,0.061043,-999.000000,-999.000000,0.066984,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.076169,-999.000000,-999.000000,0.080025,-999.000000,-999.000000,0.085936,0.081690,0.686361,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000265,0.000816,0.000684,-999.000000,-999.000000,0.000332,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001626,-999.000000,-999.000000,0.001245,-999.000000,-999.000000,0.001570,0.001405,0.007798,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.402173,0.437198,0.417600,0.401595,0.102976,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,41.803051,1.340169,24.700000,320.405127,0.173200,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:21:11,66,66.806377,0.011884,0.055523,0.061368,-999.000000,-999.000000,0.067610,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.077071,-999.000000,-999.000000,0.080720,-999.000000,-999.000000,0.086961,0.082121,0.693031,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000966,0.001482,0.001031,-999.000000,-999.000000,0.000395,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001299,-999.000000,-999.000000,0.001219,-999.000000,-999.000000,0.001271,0.001709,0.016311,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.408320,0.438098,0.417798,0.413169,0.091915,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,41.110472,1.325974,25.100000,320.409032,0.173202,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:31:03,66,66.813229,0.012463,0.066277,0.071993,-999.000000,-999.000000,0.077818,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.087517,-999.000000,-999.000000,0.091412,-999.000000,-999.000000,0.097897,0.092938,0.729390,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000464,0.000636,0.001034,-999.000000,-999.000000,0.000361,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000414,-999.000000,-999.000000,0.001272,-999.000000,-999.000000,0.000975,0.001606,0.005160,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.356456,0.406582,0.378655,0.354652,0.087239,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.513951,1.314139,25.000000,320.413065,0.173203,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:36:38,66,66.817106,0.012774,0.050229,0.056782,-999.000000,-999.000000,0.063278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072615,-999.000000,-999.000000,0.076494,-999.000000,-999.000000,0.083099,0.078477,0.750931,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000558,0.000147,0.000223,-999.000000,-999.000000,0.000759,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000519,-999.000000,-999.000000,0.000750,-999.000000,-999.000000,0.000788,0.000994,0.004692,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.441496,0.489307,0.445648,0.445591,0.125738,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.232076,1.308669,24.300000,320.415348,0.173204,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:41:38,66,66.820579,0.012576,0.049898,0.056941,-999.000000,-999.000000,0.062901,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073177,-999.000000,-999.000000,0.076962,-999.000000,-999.000000,0.083152,0.078829,0.751915,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000144,0.000778,0.000954,-999.000000,-999.000000,0.000159,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000409,-999.000000,-999.000000,0.000929,-999.000000,-999.000000,0.001037,0.000741,0.005803,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.452051,0.463408,0.476947,0.455669,0.117688,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.014732,1.304503,24.000000,320.417392,0.173205,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:46:38,66,66.824051,0.012725,0.050018,0.056868,-999.000000,-999.000000,0.062870,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072997,-999.000000,-999.000000,0.076986,-999.000000,-999.000000,0.083437,0.078742,0.758002,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000498,0.000393,0.001274,-999.000000,-999.000000,0.000557,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000725,-999.000000,-999.000000,0.000580,-999.000000,-999.000000,0.001496,0.001530,0.010805,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.452709,0.484723,0.477323,0.453391,0.113785,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.831112,1.301019,23.900000,320.419436,0.173206,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:51:38,66,66.827523,0.012717,0.050413,0.057102,-999.000000,-999.000000,0.063596,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073158,-999.000000,-999.000000,0.076889,-999.000000,-999.000000,0.083508,0.078838,0.762019,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000370,0.000726,0.000805,-999.000000,-999.000000,0.000710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000301,-999.000000,-999.000000,0.000652,-999.000000,-999.000000,0.001080,0.001255,0.011511,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.442425,0.480361,0.447353,0.449072,0.123662,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.681689,1.298207,24.100000,320.421480,0.173207,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,19:56:38,66,66.830995,0.012756,0.049022,0.055763,-999.000000,-999.000000,0.061786,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.071695,-999.000000,-999.000000,0.075784,-999.000000,-999.000000,0.082075,0.077499,0.780471,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000088,0.000224,0.000407,-999.000000,-999.000000,0.000548,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000322,-999.000000,-999.000000,0.000375,-999.000000,-999.000000,0.001095,0.000748,0.002132,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.457093,0.490004,0.480124,0.456157,0.112802,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.566857,1.296060,24.200000,320.423524,0.173208,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:01:38,66,66.834468,0.012660,0.049189,0.055838,-999.000000,-999.000000,0.061851,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072076,-999.000000,-999.000000,0.076306,-999.000000,-999.000000,0.081883,0.078093,0.776304,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000500,0.000315,0.000272,-999.000000,-999.000000,0.000475,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000426,-999.000000,-999.000000,0.000268,-999.000000,-999.000000,0.002919,0.001369,0.005240,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.465862,0.461436,0.493826,0.463538,0.112022,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.486923,1.294573,24.500000,320.425568,0.173209,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:06:38,66,66.837940,0.013010,0.049212,0.056133,-999.000000,-999.000000,0.062215,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072291,-999.000000,-999.000000,0.076086,-999.000000,-999.000000,0.082699,0.078099,0.787409,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000918,0.001321,0.000889,-999.000000,-999.000000,0.000324,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000171,-999.000000,-999.000000,0.001373,-999.000000,-999.000000,0.000703,0.000403,0.007540,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.455146,0.488168,0.475281,0.459251,0.127894,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.442101,1.293742,24.800000,320.427612,0.173209,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:11:38,66,66.841412,0.012923,0.049094,0.055994,-999.000000,-999.000000,0.061888,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.072044,-999.000000,-999.000000,0.076245,-999.000000,-999.000000,0.083015,0.078548,0.799802,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000192,0.000258,0.000200,-999.000000,-999.000000,0.000818,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000724,-999.000000,-999.000000,0.001364,-999.000000,-999.000000,0.001488,0.001216,0.018718,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.460758,0.513914,0.490531,0.457781,0.141800,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.432511,1.293564,24.700000,320.429657,0.173210,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:21:09,66,66.848021,0.013413,0.051540,0.057610,-999.000000,-999.000000,0.063887,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.073843,-999.000000,-999.000000,0.078138,-999.000000,-999.000000,0.085191,0.079964,0.811404,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000728,0.001511,0.000890,-999.000000,-999.000000,0.000415,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000708,-999.000000,-999.000000,0.000589,-999.000000,-999.000000,0.001089,0.001352,0.009208,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.452559,0.518395,0.472353,0.450403,0.118105,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.511624,1.295032,25.500000,320.433547,0.173212,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:30:58,66,66.854838,0.014348,0.124462,0.129268,-999.000000,-999.000000,0.135121,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.145059,-999.000000,-999.000000,0.149096,-999.000000,-999.000000,0.155756,0.149914,0.836789,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000923,0.006096,0.006040,-999.000000,-999.000000,0.005257,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004534,-999.000000,-999.000000,0.006259,-999.000000,-999.000000,0.004074,0.000752,0.001439,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.213022,0.258153,0.230986,0.209495,0.037056,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.726153,1.299041,26.300000,320.437560,0.173214,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:36:38,66,66.858773,0.014984,0.094744,0.093117,-999.000000,-999.000000,0.094952,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.094133,-999.000000,-999.000000,0.098309,-999.000000,-999.000000,0.105489,0.106638,0.792971,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001267,0.077561,0.075715,-999.000000,-999.000000,0.074243,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.074803,-999.000000,-999.000000,0.073834,-999.000000,-999.000000,0.073080,0.073359,0.184457,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058541,0.413344,0.061451,0.018118,0.324127,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,39.910636,1.302524,26.000000,320.439877,0.173215,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:41:38,66,66.862245,0.015877,0.046772,0.053536,-999.000000,-999.000000,0.060313,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.070659,-999.000000,-999.000000,0.075179,-999.000000,-999.000000,0.082764,0.078179,0.881372,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001234,0.001375,0.000456,-999.000000,-999.000000,0.001352,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001909,-999.000000,-999.000000,0.000459,-999.000000,-999.000000,0.001667,0.001945,0.019981,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.503074,0.573543,0.516742,0.503111,0.180343,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.109690,1.306318,26.500000,320.441921,0.173216,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:46:38,66,66.865718,0.015000,0.045417,0.052057,-999.000000,-999.000000,0.059142,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.069057,-999.000000,-999.000000,0.073123,-999.000000,-999.000000,0.080584,0.077174,0.881815,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000883,0.000677,0.000457,-999.000000,-999.000000,0.000127,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000876,-999.000000,-999.000000,0.001099,-999.000000,-999.000000,0.001196,0.001433,0.004919,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.503085,0.560487,0.499170,0.511659,0.234666,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.342220,1.310797,26.800000,320.443965,0.173216,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:51:38,66,66.869190,0.013985,0.044491,0.051287,-999.000000,-999.000000,0.057936,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068603,-999.000000,-999.000000,0.072831,-999.000000,-999.000000,0.079921,0.075349,0.874492,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001460,0.000443,0.000727,-999.000000,-999.000000,0.000446,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002170,-999.000000,-999.000000,0.001443,-999.000000,-999.000000,0.001487,0.000165,0.010373,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.522901,0.553886,0.539362,0.527685,0.160314,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.607640,1.315975,27.300000,320.446009,0.173217,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,20:56:38,66,66.872662,0.014522,0.045134,0.051734,-999.000000,-999.000000,0.057975,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.068742,-999.000000,-999.000000,0.072498,-999.000000,-999.000000,0.079989,0.076581,0.881704,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000685,0.001710,0.001103,-999.000000,-999.000000,0.000704,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000850,-999.000000,-999.000000,0.002119,-999.000000,-999.000000,0.001927,0.000506,0.019951,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.507381,0.550717,0.530068,0.516184,0.238292,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,40.905299,1.321864,27.800000,320.448053,0.173218,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
UCSB,07:03:2026,21:01:38,66,66.876134,0.014693,0.044891,0.051246,-999.000000,-999.000000,0.057787,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.067851,-999.000000,-999.000000,0.071938,-999.000000,-999.000000,0.080190,0.075621,0.883350,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000365,0.000307,0.000177,-999.000000,-999.000000,0.000757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001227,-999.000000,-999.000000,0.000879,-999.000000,-999.000000,0.001002,0.000764,0.007775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.504346,0.607278,0.515616,0.508909,0.224552,-999.000000,lev10,1170,UCSB,34.415428,-119.845360,33.000000,41.234485,1.328480,28.000000,320.450098,0.173219,11:03:2026,9,1.640100,1.019700,0.869100,-999.,-999.,0.675500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500200,-999.,-999.,0.440200,-999.,-999.,0.379300,0.340000,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
